Fan Usage Time (hours),Fan Power Rating (W),Fan Consumption (kWh),Bulb Usage Time (hours),Bulb Power Rating (W),Bulb Consumption (kWh),Bell Usage Time (hours),Bell Power Rating (W),Bell Consumption (kWh),Socket Usage Time (hours),Socket Power Rating (W),Socket Consumption (kWh),Bill Generated (INR)
175,75,13.125,112,10,1.12,23,5,0.115,249,50,12.45,178.28650000000002
79,75,5.925,174,10,1.74,95,5,0.475,68,50,3.4,76.74100000000001
268,75,20.1,106,10,1.06,51,5,0.255,149,50,7.45,191.95225
161,75,12.075,316,10,3.16,87,5,0.435,95,50,4.75,135.793
262,75,19.65,329,10,3.29,144,5,0.72,296,50,14.8,255.759
322,75,24.15,218,10,2.18,123,5,0.615,302,50,15.1,279.59925
171,75,12.825,58,10,0.58,67,5,0.335,321,50,16.05,198.1035
278,75,20.85,323,10,3.23,46,5,0.23,366,50,18.3,283.35650000000004
296,75,22.2,91,10,0.91,24,5,0.12,201,50,10.05,221.312
316,75,23.7,292,10,2.92,90,5,0.45,325,50,16.25,288.078
94,75,7.05,227,10,2.27,66,5,0.33,391,50,19.55,194.18000000000004
198,75,14.85,91,10,0.91,33,5,0.165,162,50,8.1,159.76624999999999
152,75,11.4,120,10,1.2,122,5,0.61,344,50,17.2,202.2265
281,75,21.075,296,10,2.96,107,5,0.535,154,50,7.7,214.59550000000004
249,75,18.675,195,10,1.95,137,5,0.685,78,50,3.9,167.6465
220,75,16.5,303,10,3.03,54,5,0.27,75,50,3.75,156.60750000000002
108,75,8.1,288,10,2.88,75,5,0.375,282,50,14.1,169.27575
303,75,22.725,206,10,2.06,120,5,0.6,245,50,12.25,250.27275000000006
200,75,15.0,70,10,0.7,142,5,0.71,101,50,5.05,142.709
153,75,11.475,52,10,0.52,65,5,0.325,285,50,14.25,176.69050000000001
130,75,9.75,106,10,1.06,72,5,0.36,326,50,16.3,182.6755
74,75,5.55,208,10,2.08,133,5,0.665,111,50,5.55,92.06925
130,75,9.75,307,10,3.07,38,5,0.19,295,50,14.75,184.60399999999998
103,75,7.725,210,10,2.1,128,5,0.64,79,50,3.95,95.85975
210,75,15.75,294,10,2.94,80,5,0.4,149,50,7.45,176.491
139,75,10.425,294,10,2.94,39,5,0.195,279,50,13.95,182.9415
237,75,17.775,59,10,0.59,105,5,0.525,379,50,18.95,251.636
292,75,21.9,122,10,1.22,61,5,0.305,264,50,13.2,243.55625
86,75,6.45,154,10,1.54,125,5,0.625,278,50,13.9,149.72475
245,75,18.375,160,10,1.6,66,5,0.33,89,50,4.45,164.62075000000002
293,75,21.975,51,10,0.51,105,5,0.525,288,50,14.4,248.77650000000003
178,75,13.35,154,10,1.54,63,5,0.315,199,50,9.95,167.28075
152,75,11.4,213,10,2.13,53,5,0.265,357,50,17.85,210.43925000000004
142,75,10.65,200,10,2.0,26,5,0.13,273,50,13.65,175.7595
181,75,13.575,268,10,2.68,24,5,0.12,382,50,19.1,235.90875000000003
293,75,21.975,285,10,2.85,102,5,0.51,331,50,16.55,278.5352500000001
136,75,10.2,286,10,2.86,100,5,0.5,149,50,7.45,139.7165
264,75,19.8,261,10,2.61,109,5,0.545,398,50,19.9,284.98575000000005
338,75,25.35,121,10,1.21,144,5,0.72,135,50,6.75,226.29950000000002
258,75,19.35,308,10,3.08,33,5,0.165,306,50,15.3,252.00175
160,75,12.0,56,10,0.56,23,5,0.115,179,50,8.95,143.80625
220,75,16.5,52,10,0.52,52,5,0.26,262,50,13.1,202.02700000000002
284,75,21.3,251,10,2.51,83,5,0.415,250,50,12.5,244.22125000000003
250,75,18.75,76,10,0.76,113,5,0.565,112,50,5.6,170.73875000000004
153,75,11.475,107,10,1.07,93,5,0.465,377,50,18.85,211.869
87,75,6.525,150,10,1.5,24,5,0.12,393,50,19.65,184.83675
198,75,14.85,52,10,0.52,122,5,0.61,171,50,8.55,163.1245
310,75,23.25,266,10,2.66,87,5,0.435,176,50,8.8,233.71425
66,75,4.95,252,10,2.52,116,5,0.58,53,50,2.65,71.15500000000002
285,75,21.375,119,10,1.19,134,5,0.67,207,50,10.35,223.34025000000003
62,75,4.65,243,10,2.43,46,5,0.23,246,50,12.3,130.4065
345,75,25.875,125,10,1.25,79,5,0.395,189,50,9.45,245.8505
95,75,7.125,277,10,2.77,122,5,0.61,396,50,19.8,201.52825
197,75,14.775,107,10,1.07,66,5,0.33,359,50,17.95,226.93125
222,75,16.65,282,10,2.82,71,5,0.355,94,50,4.7,163.09125
63,75,4.725,220,10,2.2,119,5,0.595,150,50,7.5,99.883
233,75,17.475,176,10,1.76,130,5,0.65,220,50,11.0,205.38525
314,75,23.55,254,10,2.54,63,5,0.315,194,50,9.7,240.09825000000004
178,75,13.35,88,10,0.88,139,5,0.695,345,50,17.25,213.96375
311,75,23.325,207,10,2.07,132,5,0.66,212,50,10.6,243.75575000000003
225,75,16.875,170,10,1.7,141,5,0.705,363,50,18.15,248.90949999999995
188,75,14.1,342,10,3.42,88,5,0.44,50,50,2.5,136.05900000000003
193,75,14.475,221,10,2.21,139,5,0.695,399,50,19.95,248.2445
280,75,21.0,218,10,2.18,20,5,0.1,302,50,15.1,255.22700000000003
108,75,8.1,308,10,3.08,93,5,0.465,228,50,11.4,153.24925000000002
123,75,9.225,117,10,1.17,84,5,0.42,128,50,6.4,114.47975000000001
344,75,25.8,346,10,3.46,119,5,0.595,136,50,6.8,243.75575000000003
118,75,8.85,339,10,3.39,102,5,0.51,134,50,6.7,129.3425
270,75,20.25,105,10,1.05,114,5,0.57,198,50,9.9,211.27050000000003
62,75,4.65,65,10,0.65,67,5,0.335,362,50,18.1,157.83775000000003
92,75,6.9,227,10,2.27,39,5,0.195,369,50,18.45,184.96975
172,75,12.9,110,10,1.1,138,5,0.69,179,50,8.95,157.20600000000002
344,75,25.8,324,10,3.24,53,5,0.265,359,50,17.95,314.24575
159,75,11.925,82,10,0.82,105,5,0.525,147,50,7.35,137.12300000000002
228,75,17.1,206,10,2.06,113,5,0.565,236,50,11.8,209.64125
245,75,18.375,146,10,1.46,125,5,0.625,196,50,9.8,201.229
222,75,16.65,79,10,0.79,114,5,0.57,142,50,7.1,166.9815
169,75,12.675,79,10,0.79,119,5,0.595,150,50,7.5,143.37400000000002
212,75,15.9,172,10,1.72,125,5,0.625,78,50,3.9,147.26425
334,75,25.05,64,10,0.64,23,5,0.115,337,50,16.85,283.65575
88,75,6.6,150,10,1.5,74,5,0.37,332,50,16.6,166.71550000000002
99,75,7.425,220,10,2.2,140,5,0.7,258,50,12.9,154.44625000000002
256,75,19.2,135,10,1.35,107,5,0.535,336,50,16.8,251.93525000000005
74,75,5.55,69,10,0.69,123,5,0.615,139,50,6.95,91.80325
140,75,10.5,266,10,2.66,142,5,0.71,380,50,19.0,218.58550000000005
185,75,13.875,134,10,1.34,89,5,0.445,344,50,17.2,218.519
345,75,25.875,106,10,1.06,101,5,0.505,268,50,13.4,271.586
212,75,15.9,345,10,3.45,54,5,0.27,376,50,18.8,255.49300000000002
290,75,21.75,179,10,1.79,67,5,0.335,206,50,10.3,227.26375
77,75,5.775,269,10,2.69,81,5,0.405,93,50,4.65,89.908
300,75,22.5,163,10,1.63,93,5,0.465,379,50,18.95,289.57425
137,75,10.275,330,10,3.3,114,5,0.57,212,50,10.6,164.55425
126,75,9.45,54,10,0.54,79,5,0.395,255,50,12.75,153.84775
136,75,10.2,70,10,0.7,93,5,0.465,82,50,4.1,102.84224999999999
180,75,13.5,62,10,0.62,111,5,0.555,153,50,7.65,148.46125
250,75,18.75,218,10,2.18,82,5,0.41,315,50,15.75,246.64850000000004
171,75,12.825,308,10,3.08,76,5,0.38,148,50,7.4,157.50525000000002
290,75,21.75,217,10,2.17,91,5,0.455,202,50,10.1,229.25875000000002
185,75,13.875,334,10,3.34,92,5,0.46,100,50,5.0,150.78875000000002
105,75,7.875,212,10,2.12,105,5,0.525,198,50,9.9,135.793
221,75,16.575,231,10,2.31,48,5,0.24,367,50,18.35,249.20874999999998
222,75,16.65,305,10,3.05,133,5,0.665,396,50,19.8,267.09725000000003
212,75,15.9,81,10,0.81,113,5,0.565,97,50,4.85,147.13125
221,75,16.575,215,10,2.15,74,5,0.37,392,50,19.6,257.32175
109,75,8.175,166,10,1.66,94,5,0.47,385,50,19.25,196.54075
346,75,25.95,332,10,3.32,47,5,0.235,182,50,9.1,256.72325
149,75,11.175,327,10,3.27,34,5,0.17,154,50,7.7,148.39475000000002
199,75,14.925,64,10,0.64,107,5,0.535,180,50,9.0,166.91500000000002
53,75,3.975,254,10,2.54,27,5,0.135,143,50,7.15,91.77000000000001
331,75,24.825,291,10,2.91,127,5,0.635,327,50,16.35,297.38800000000003
77,75,5.775,62,10,0.62,112,5,0.56,146,50,7.3,94.79575
153,75,11.475,104,10,1.04,57,5,0.285,192,50,9.6,148.96
272,75,20.4,273,10,2.73,134,5,0.67,216,50,10.8,230.09000000000003
282,75,21.15,73,10,0.73,55,5,0.275,180,50,9.0,207.18075
207,75,15.525,211,10,2.11,80,5,0.4,340,50,17.0,232.98274999999998
80,75,6.0,272,10,2.72,59,5,0.295,353,50,17.65,177.32225
271,75,20.325,96,10,0.96,50,5,0.25,377,50,18.85,268.56025000000005
248,75,18.6,346,10,3.46,136,5,0.68,278,50,13.9,243.656
111,75,8.325,124,10,1.24,90,5,0.45,267,50,13.35,155.37725
84,75,6.3,125,10,1.25,107,5,0.535,66,50,3.3,75.71024999999999
191,75,14.325,275,10,2.75,119,5,0.595,349,50,17.45,233.548
326,75,24.45,118,10,1.18,29,5,0.145,176,50,8.8,229.92375000000004
146,75,10.95,51,10,0.51,114,5,0.57,96,50,4.8,111.9195
85,75,6.375,222,10,2.22,148,5,0.74,131,50,6.55,105.63525000000001
335,75,25.125,258,10,2.58,148,5,0.74,122,50,6.1,229.72424999999998
165,75,12.375,91,10,0.91,88,5,0.44,109,50,5.45,127.51375000000002
263,75,19.725,333,10,3.33,83,5,0.415,302,50,15.1,256.4905
242,75,18.15,100,10,1.0,64,5,0.32,121,50,6.05,169.708
86,75,6.45,93,10,0.93,48,5,0.24,267,50,13.35,139.4505
217,75,16.275,137,10,1.37,46,5,0.23,253,50,12.65,202.99125
155,75,11.625,151,10,1.51,86,5,0.43,321,50,16.05,196.93975000000003
83,75,6.225,279,10,2.79,81,5,0.405,357,50,17.85,181.34550000000004
348,75,26.1,166,10,1.66,68,5,0.34,284,50,14.2,281.295
213,75,15.975,243,10,2.43,95,5,0.475,93,50,4.65,156.4745
255,75,19.125,91,10,0.91,140,5,0.7,327,50,16.35,246.61525000000003
219,75,16.425,163,10,1.63,63,5,0.315,329,50,16.45,231.55300000000003
282,75,21.15,82,10,0.82,115,5,0.575,262,50,13.1,237.03924999999998
343,75,25.725,288,10,2.88,82,5,0.41,392,50,19.6,323.28975
343,75,25.725,347,10,3.47,48,5,0.24,336,50,16.8,307.46275
91,75,6.825,132,10,1.32,69,5,0.345,92,50,4.6,87.0485
149,75,11.175,253,10,2.53,138,5,0.69,302,50,15.1,196.14175
113,75,8.475,349,10,3.49,146,5,0.73,159,50,7.95,137.28925
283,75,21.225,233,10,2.33,113,5,0.565,62,50,3.1,181.01300000000003
330,75,24.75,134,10,1.34,94,5,0.47,313,50,15.65,280.6965
201,75,15.075,195,10,1.95,74,5,0.37,379,50,18.95,241.69425
224,75,16.8,318,10,3.18,40,5,0.2,345,50,17.25,248.9095
55,75,4.125,272,10,2.72,144,5,0.72,141,50,7.05,97.18975
330,75,24.75,138,10,1.38,39,5,0.195,105,50,5.25,209.97375
221,75,16.575,231,10,2.31,114,5,0.57,324,50,16.2,237.10575000000003
156,75,11.7,267,10,2.67,100,5,0.5,349,50,17.45,214.92800000000003
252,75,18.9,193,10,1.93,60,5,0.3,55,50,2.75,158.802
188,75,14.1,195,10,1.95,95,5,0.475,230,50,11.5,186.36625000000004
333,75,24.975,131,10,1.31,135,5,0.675,348,50,17.4,294.994
82,75,6.15,257,10,2.57,94,5,0.47,57,50,2.85,80.06600000000002
163,75,12.225,252,10,2.52,144,5,0.72,147,50,7.35,151.71975
167,75,12.525,51,10,0.51,80,5,0.4,184,50,9.2,150.52275
319,75,23.925,341,10,3.41,61,5,0.305,370,50,18.5,306.831
252,75,18.9,341,10,3.41,62,5,0.31,329,50,16.45,259.8155
240,75,18.0,328,10,3.28,104,5,0.52,370,50,18.5,267.995
349,75,26.175,230,10,2.3,51,5,0.255,257,50,12.85,276.507
142,75,10.65,307,10,3.07,117,5,0.585,73,50,3.65,119.40074999999999
128,75,9.6,140,10,1.4,78,5,0.39,89,50,4.45,105.336
302,75,22.65,105,10,1.05,131,5,0.655,305,50,15.25,263.37325000000004
318,75,23.85,217,10,2.17,83,5,0.415,213,50,10.65,246.61525000000003
205,75,15.375,105,10,1.05,107,5,0.535,309,50,15.45,215.5265
96,75,7.2,306,10,3.06,60,5,0.3,327,50,16.35,178.95150000000004
157,75,11.775,253,10,2.53,135,5,0.675,177,50,8.85,158.4695
95,75,7.125,78,10,0.78,65,5,0.325,103,50,5.15,88.977
334,75,25.05,181,10,1.81,128,5,0.64,350,50,17.5,299.25
120,75,9.0,188,10,1.88,128,5,0.64,114,50,5.7,114.513
224,75,16.8,327,10,3.27,55,5,0.275,238,50,11.9,214.42925
246,75,18.45,51,10,0.51,37,5,0.185,231,50,11.55,204.12175000000002
346,75,25.95,53,10,0.53,33,5,0.165,152,50,7.6,227.72925
71,75,5.325,235,10,2.35,31,5,0.155,278,50,13.9,144.5045
169,75,12.675,258,10,2.58,74,5,0.37,154,50,7.7,155.11125
215,75,16.125,232,10,2.32,130,5,0.65,341,50,17.05,240.36425
53,75,3.975,248,10,2.48,42,5,0.21,155,50,7.75,95.85975
203,75,15.225,345,10,3.45,79,5,0.395,220,50,11.0,199.96550000000002
159,75,11.925,174,10,1.74,102,5,0.51,362,50,18.1,214.62875000000005
97,75,7.275,83,10,0.83,93,5,0.465,355,50,17.75,175.02800000000002
214,75,16.05,319,10,3.19,41,5,0.205,336,50,16.8,241.02925000000005
88,75,6.6,346,10,3.46,60,5,0.3,98,50,4.9,101.479
239,75,17.925,181,10,1.81,24,5,0.12,357,50,17.85,250.73825
164,75,12.3,258,10,2.58,69,5,0.345,248,50,12.4,183.70625
280,75,21.0,317,10,3.17,124,5,0.62,118,50,5.9,204.08850000000004
144,75,10.8,172,10,1.72,83,5,0.415,317,50,15.85,191.42025
153,75,11.475,119,10,1.19,87,5,0.435,366,50,18.3,208.81
97,75,7.275,67,10,0.67,24,5,0.12,73,50,3.65,77.90475
133,75,9.975,102,10,1.02,100,5,0.5,82,50,4.1,103.70675
253,75,18.975,99,10,0.99,69,5,0.345,306,50,15.3,236.8065
111,75,8.325,231,10,2.31,41,5,0.205,233,50,11.65,149.5585
318,75,23.85,119,10,1.19,73,5,0.365,173,50,8.65,226.46575
335,75,25.125,302,10,3.02,105,5,0.525,111,50,5.55,227.56300000000002
144,75,10.8,248,10,2.48,142,5,0.71,128,50,6.4,135.5935
156,75,11.7,325,10,3.25,143,5,0.715,371,50,18.55,227.52975000000004
280,75,21.0,292,10,2.92,129,5,0.645,372,50,18.6,287.0472500000001
61,75,4.575,236,10,2.36,138,5,0.69,94,50,4.7,81.96124999999999
292,75,21.9,108,10,1.08,73,5,0.365,106,50,5.3,190.48924999999997
281,75,21.075,166,10,1.66,61,5,0.305,222,50,11.1,227.031
152,75,11.4,130,10,1.3,48,5,0.24,215,50,10.75,157.53850000000003
319,75,23.925,152,10,1.52,106,5,0.53,248,50,12.4,255.19375000000002
237,75,17.775,333,10,3.33,45,5,0.225,320,50,16.0,248.2445
326,75,24.45,275,10,2.75,75,5,0.375,205,50,10.25,251.53625000000002
211,75,15.825,153,10,1.53,142,5,0.71,174,50,8.7,177.98725000000002
57,75,4.275,194,10,1.94,135,5,0.675,140,50,7.0,92.36850000000001
231,75,17.325,213,10,2.13,121,5,0.605,252,50,12.6,217.189
334,75,25.05,90,10,0.9,21,5,0.105,389,50,19.45,302.60825
306,75,22.95,50,10,0.5,103,5,0.515,127,50,6.35,201.59475
337,75,25.275,60,10,0.6,74,5,0.37,217,50,10.85,246.68175
208,75,15.6,251,10,2.51,87,5,0.435,111,50,5.55,160.23175
316,75,23.7,168,10,1.68,88,5,0.44,158,50,7.9,224.238
260,75,19.5,139,10,1.39,31,5,0.155,182,50,9.1,200.46425000000002
309,75,23.175,151,10,1.51,20,5,0.1,294,50,14.7,262.57525
246,75,18.45,205,10,2.05,50,5,0.25,170,50,8.5,194.51250000000002
220,75,16.5,329,10,3.29,89,5,0.445,69,50,3.45,157.50525
130,75,9.75,181,10,1.81,97,5,0.485,117,50,5.85,119.00175
117,75,8.775,157,10,1.57,117,5,0.585,157,50,7.85,124.88700000000001
199,75,14.925,82,10,0.82,125,5,0.625,212,50,10.6,179.3505
273,75,20.475,261,10,2.61,57,5,0.285,75,50,3.75,180.348
192,75,14.4,346,10,3.46,137,5,0.685,338,50,16.9,235.70924999999997
195,75,14.625,226,10,2.26,117,5,0.585,324,50,16.2,223.90550000000002
265,75,19.875,79,10,0.79,55,5,0.275,275,50,13.75,230.6885
94,75,7.05,322,10,3.22,118,5,0.59,72,50,3.6,96.159
211,75,15.825,200,10,2.0,43,5,0.215,184,50,9.2,181.146
163,75,12.225,131,10,1.31,148,5,0.74,187,50,9.35,157.10625000000002
305,75,22.875,86,10,0.86,100,5,0.5,275,50,13.75,252.60025000000002
287,75,21.525,185,10,1.85,49,5,0.245,331,50,16.55,267.13050000000004
78,75,5.85,307,10,3.07,134,5,0.67,379,50,18.95,189.791
249,75,18.675,253,10,2.53,105,5,0.525,74,50,3.7,169.1095
156,75,11.7,329,10,3.29,117,5,0.585,55,50,2.75,121.86125
269,75,20.175,84,10,0.84,74,5,0.37,148,50,7.4,191.42025000000004
165,75,12.375,333,10,3.33,89,5,0.445,87,50,4.35,136.32500000000002
337,75,25.275,272,10,2.72,100,5,0.5,222,50,11.1,263.30675
157,75,11.775,316,10,3.16,56,5,0.28,114,50,5.7,139.08475
104,75,7.8,241,10,2.41,27,5,0.135,328,50,16.4,177.85424999999998
299,75,22.425,290,10,2.9,143,5,0.715,277,50,13.85,265.2685
271,75,20.325,263,10,2.63,74,5,0.37,221,50,11.05,228.59375
126,75,9.45,216,10,2.16,126,5,0.63,88,50,4.4,110.656
176,75,13.2,272,10,2.72,122,5,0.61,395,50,19.75,241.26200000000003
193,75,14.475,262,10,2.62,34,5,0.17,161,50,8.05,168.34475
212,75,15.9,124,10,1.24,101,5,0.505,156,50,7.8,169.20925
59,75,4.425,279,10,2.79,121,5,0.605,106,50,5.3,87.248
214,75,16.05,276,10,2.76,91,5,0.455,61,50,3.05,148.39475000000002
244,75,18.3,347,10,3.47,100,5,0.5,227,50,11.35,223.573
153,75,11.475,78,10,0.78,145,5,0.725,104,50,5.2,120.897
341,75,25.575,219,10,2.19,62,5,0.31,302,50,15.1,287.11375
75,75,5.625,299,10,2.99,54,5,0.27,369,50,18.45,181.77775000000003
83,75,6.225,339,10,3.39,137,5,0.685,315,50,15.75,173.23250000000002
270,75,20.25,60,10,0.6,26,5,0.13,393,50,19.65,270.1895
80,75,6.0,168,10,1.68,64,5,0.32,269,50,13.45,142.6425
127,75,9.525,98,10,0.98,58,5,0.29,134,50,6.7,116.34175000000002
89,75,6.675,172,10,1.72,28,5,0.14,393,50,19.65,187.43025
303,75,22.725,208,10,2.08,49,5,0.245,190,50,9.5,229.7575
76,75,5.7,244,10,2.44,96,5,0.48,57,50,2.85,76.27550000000001
312,75,23.4,322,10,3.22,137,5,0.685,146,50,7.3,230.12324999999998
57,75,4.275,195,10,1.95,74,5,0.37,326,50,16.3,152.25175000000002
275,75,20.625,255,10,2.55,41,5,0.205,55,50,2.75,173.7645
150,75,11.25,113,10,1.13,128,5,0.64,222,50,11.1,160.398
232,75,17.4,261,10,2.61,119,5,0.595,300,50,15.0,236.77325
298,75,22.35,291,10,2.91,147,5,0.735,371,50,18.55,296.22425000000004
167,75,12.525,219,10,2.19,127,5,0.635,346,50,17.3,217.1225
83,75,6.225,255,10,2.55,98,5,0.49,65,50,3.25,83.22475
95,75,7.125,274,10,2.74,39,5,0.195,294,50,14.7,164.654
152,75,11.4,125,10,1.25,123,5,0.615,133,50,6.65,132.43475
172,75,12.9,282,10,2.82,67,5,0.335,105,50,5.25,141.67825000000002
123,75,9.225,150,10,1.5,32,5,0.16,178,50,8.9,131.57025000000002
279,75,20.925,332,10,3.32,66,5,0.33,326,50,16.3,271.81875
326,75,24.45,279,10,2.79,40,5,0.2,183,50,9.15,243.3235
127,75,9.525,66,10,0.66,115,5,0.575,142,50,7.1,118.769
188,75,14.1,283,10,2.83,20,5,0.1,284,50,14.2,207.67950000000002
93,75,6.975,317,10,3.17,136,5,0.68,114,50,5.7,109.89125
92,75,6.9,140,10,1.4,51,5,0.255,253,50,12.65,141.01325000000003
244,75,18.3,246,10,2.46,145,5,0.725,163,50,8.15,197.07275000000004
111,75,8.325,129,10,1.29,51,5,0.255,347,50,17.35,181.013
282,75,21.15,149,10,1.49,60,5,0.3,251,50,12.55,236.00849999999997
312,75,23.4,267,10,2.67,98,5,0.49,249,50,12.45,259.4165
116,75,8.7,232,10,2.32,93,5,0.465,323,50,16.15,183.77275
252,75,18.9,328,10,3.28,30,5,0.15,200,50,10.0,214.9945
252,75,18.9,305,10,3.05,93,5,0.465,304,50,15.2,250.13975
147,75,11.025,308,10,3.08,83,5,0.415,274,50,13.7,187.663
234,75,17.55,231,10,2.31,128,5,0.64,222,50,11.1,210.14000000000001
101,75,7.575,219,10,2.19,146,5,0.73,305,50,15.25,171.20425
194,75,14.55,346,10,3.46,83,5,0.415,52,50,2.6,139.81625000000003
99,75,7.425,130,10,1.3,39,5,0.195,110,50,5.5,95.893
117,75,8.775,65,10,0.65,133,5,0.665,246,50,12.3,148.89350000000002
224,75,16.8,102,10,1.02,87,5,0.435,305,50,15.25,222.80825
154,75,11.55,296,10,2.96,105,5,0.525,210,50,10.5,169.80775000000003
262,75,19.65,153,10,1.53,72,5,0.36,261,50,13.05,230.02350000000004
132,75,9.9,222,10,2.22,40,5,0.2,175,50,8.75,140.1155
234,75,17.55,154,10,1.54,65,5,0.325,131,50,6.55,172.66725
219,75,16.425,203,10,2.03,112,5,0.56,325,50,16.25,234.51225000000002
103,75,7.725,234,10,2.34,140,5,0.7,109,50,5.45,107.82975
301,75,22.575,123,10,1.23,21,5,0.105,208,50,10.4,228.16150000000002
185,75,13.875,270,10,2.7,120,5,0.6,348,50,17.4,229.92375000000004
122,75,9.15,267,10,2.67,113,5,0.565,98,50,4.9,114.94525
84,75,6.3,277,10,2.77,44,5,0.22,150,50,7.5,111.6535
71,75,5.325,93,10,0.93,113,5,0.565,224,50,11.2,119.833
177,75,13.275,55,10,0.55,43,5,0.215,230,50,11.5,169.841
135,75,10.125,86,10,0.86,136,5,0.68,172,50,8.6,134.76225000000002
113,75,8.475,96,10,0.96,131,5,0.655,378,50,18.9,192.78349999999998
329,75,24.675,247,10,2.47,59,5,0.295,334,50,16.7,293.531
116,75,8.7,330,10,3.3,124,5,0.62,212,50,10.6,154.413
209,75,15.675,319,10,3.19,101,5,0.505,296,50,14.8,227.23050000000003
274,75,20.55,283,10,2.83,50,5,0.25,98,50,4.9,189.7245
211,75,15.825,99,10,0.99,63,5,0.315,95,50,4.75,145.502
275,75,20.625,57,10,0.57,103,5,0.515,194,50,9.7,208.87650000000002
339,75,25.425,163,10,1.63,68,5,0.34,187,50,9.35,244.35425
249,75,18.675,281,10,2.81,147,5,0.735,389,50,19.45,277.1055
106,75,7.95,125,10,1.25,76,5,0.38,255,50,12.75,148.4945
307,75,23.025,149,10,1.49,104,5,0.52,85,50,4.25,194.74525
205,75,15.375,118,10,1.18,143,5,0.715,275,50,13.75,206.28300000000002
104,75,7.8,74,10,0.74,123,5,0.615,108,50,5.4,96.79075
311,75,23.325,211,10,2.11,63,5,0.315,250,50,12.5,254.3625
229,75,17.175,207,10,2.07,21,5,0.105,138,50,6.9,174.5625
151,75,11.325,67,10,0.67,121,5,0.605,240,50,12.0,163.59000000000003
154,75,11.55,187,10,1.87,33,5,0.165,152,50,7.6,140.88025000000002
329,75,24.675,152,10,1.52,146,5,0.73,347,50,17.35,294.42875000000004
252,75,18.9,66,10,0.66,115,5,0.575,322,50,16.1,240.96275
285,75,21.375,207,10,2.07,46,5,0.23,178,50,8.9,216.62375000000003
280,75,21.0,97,10,0.97,100,5,0.5,320,50,16.0,255.8255
169,75,12.675,339,10,3.39,69,5,0.345,322,50,16.1,216.19150000000005
274,75,20.55,241,10,2.41,61,5,0.305,283,50,14.15,248.80975
218,75,16.35,102,10,1.02,134,5,0.67,63,50,3.15,140.91350000000003
217,75,16.275,321,10,3.21,132,5,0.66,181,50,9.05,194.14675000000003
76,75,5.7,171,10,1.71,87,5,0.435,343,50,17.15,166.21675
215,75,16.125,221,10,2.21,96,5,0.48,377,50,18.85,250.47225000000006
345,75,25.875,299,10,2.99,115,5,0.575,187,50,9.35,257.9535
239,75,17.925,133,10,1.33,98,5,0.49,265,50,13.25,219.41675000000004
143,75,10.725,131,10,1.31,91,5,0.455,78,50,3.9,108.99350000000001
63,75,4.725,296,10,2.96,121,5,0.605,113,50,5.65,92.70100000000001
131,75,9.825,283,10,2.83,84,5,0.42,267,50,13.35,175.72625
300,75,22.5,331,10,3.31,87,5,0.435,334,50,16.7,285.58425
252,75,18.9,165,10,1.65,124,5,0.62,174,50,8.7,198.6355
315,75,23.625,240,10,2.4,140,5,0.7,318,50,15.9,283.45625
266,75,19.95,142,10,1.42,121,5,0.605,99,50,4.95,179.05124999999998
88,75,6.6,111,10,1.11,111,5,0.555,224,50,11.2,129.44225
326,75,24.45,203,10,2.03,88,5,0.44,257,50,12.85,264.4705
298,75,22.35,329,10,3.29,27,5,0.135,281,50,14.05,264.83625
336,75,25.2,242,10,2.42,149,5,0.745,271,50,13.55,278.73475
180,75,13.5,101,10,1.01,88,5,0.44,215,50,10.75,170.905
349,75,26.175,220,10,2.2,91,5,0.455,67,50,3.35,213.997
141,75,10.575,184,10,1.84,35,5,0.175,135,50,6.75,128.61100000000002
271,75,20.325,119,10,1.19,141,5,0.705,116,50,5.8,186.333
217,75,16.275,205,10,2.05,35,5,0.175,75,50,3.75,147.9625
160,75,12.0,102,10,1.02,33,5,0.165,302,50,15.1,188.09525
50,75,3.75,347,10,3.47,86,5,0.43,116,50,5.8,89.4425
344,75,25.8,224,10,2.24,42,5,0.21,137,50,6.85,233.41500000000002
149,75,11.175,277,10,2.77,102,5,0.51,172,50,8.6,153.31575
164,75,12.3,159,10,1.59,33,5,0.165,213,50,10.65,164.28825
143,75,10.725,188,10,1.88,146,5,0.73,342,50,17.1,202.39275000000004
340,75,25.5,121,10,1.21,88,5,0.44,161,50,8.05,234.08000000000004
103,75,7.725,222,10,2.22,35,5,0.175,76,50,3.8,92.56800000000001
59,75,4.425,319,10,3.19,48,5,0.24,394,50,19.7,183.24075000000002
242,75,18.15,310,10,3.1,138,5,0.69,146,50,7.3,194.44600000000003
306,75,22.95,234,10,2.34,27,5,0.135,177,50,8.85,227.92875
274,75,20.55,261,10,2.61,85,5,0.425,70,50,3.5,180.11525
80,75,6.0,315,10,3.15,57,5,0.285,117,50,5.85,101.64525
108,75,8.1,297,10,2.97,91,5,0.455,56,50,2.8,95.26125
263,75,19.725,279,10,2.79,42,5,0.21,213,50,10.65,221.94375000000002
190,75,14.25,271,10,2.71,108,5,0.54,273,50,13.65,207.1475
247,75,18.525,158,10,1.58,138,5,0.69,306,50,15.3,240.03175000000002
89,75,6.675,218,10,2.18,35,5,0.175,110,50,5.5,96.62450000000001
131,75,9.825,135,10,1.35,84,5,0.42,147,50,7.35,125.98425
